Timestamp,Power
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:10:00",0.066
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:20:00",0.072
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:30:00",0.060
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
"2012-02-29 08:40:00",0.090
